,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,dominant_topic
Doc978,0.13,0,0.06,0,0,0.53,0.2,0.08,0,0,5,https://stackoverflow.com/questions/72192665/ropsten-networks-is-undefined
Doc979,0,0,0,0,0,0,0,0.26,0,0.73,9,https://stackoverflow.com/questions/72189018/creating-an-array-of-unique-strings-in-a-mongoose-user-schema
Doc980,0,0,0,0.94,0,0,0,0.06,0,0,3,https://stackoverflow.com/questions/72186347/revert-opcode-executed-message-safemath-subtraction-overflow
Doc981,0,0.06,0,0,0,0.16,0,0,0.67,0.1,8,https://stackoverflow.com/questions/72184966/empty-result-error-when-trying-to-all-the-transfer-events-for-<erc721>-with-a-give
Doc982,0,0,0,0.82,0,0,0.03,0,0,0.15,3,https://stackoverflow.com/questions/72171101/can-i-write-it-in-<remix>-ide
Doc983,0,0.31,0,0,0,0,0.31,0.28,0.08,0,1,https://stackoverflow.com/questions/72167750/questions-on-<uniswap>-fees-keep-changing
Doc984,0.05,0,0,0,0,0,0,0.94,0,0,7,https://stackoverflow.com/questions/72158187/how-to-make-an-restful-<api>-to-add-data-or-block-into-block-chain
Doc985,0,0,0,0.44,0.17,0,0,0,0,0.39,3,https://stackoverflow.com/questions/72155417/solidity-mapping-returns-object-object
Doc986,0,0,0,0,0.07,0,0,0.92,0,0,7,https://stackoverflow.com/questions/72153874/how-can-i-get-the-crypto-currency-from-the-transaction-id
Doc987,0,0.29,0,0,0,0,0,0.7,0,0,7,https://stackoverflow.com/questions/72150548/do-i-have-to-write-a-decentralized-application-in-the-same-language-as-the-block
Doc988,0,0,0.97,0,0,0,0,0,0,0,2,https://stackoverflow.com/questions/72149736/i-am-trying-to-run-the-node-of-<ganache>-but-getting-this-error
Doc989,0,0,0,0,0,0,0,0.79,0.19,0,7,https://stackoverflow.com/questions/72148070/how-to-build-a-event-listener-to-ethereum-blockchain
Doc990,0,0,0,0,0,0,0.29,0.69,0,0,7,https://stackoverflow.com/questions/72147698/is-bitgert-the-fastest-and-scalable-blockchain-ecosystem-ever
Doc991,0,0,0,0,0.39,0.12,0.09,0,0.25,0.13,4,https://stackoverflow.com/questions/72145730/transaction-error-invalid-bignumber-string-argument-value-value-1-2e21-c
Doc992,0.97,0,0,0,0,0,0,0,0,0,0,https://stackoverflow.com/questions/72142474/hierarchical-organizations-in-hyperledger-fabric
Doc993,0,0,0.09,0.17,0,0,0.12,0,0.52,0.09,8,https://stackoverflow.com/questions/72141993/why-do-sender-and-minter-should-be-same-on-minting-nft
Doc994,0,0.41,0.08,0.2,0,0,0.07,0.1,0.15,0,1,https://stackoverflow.com/questions/72137676/cant-verify-<erc20>-bep20-<token>-on-bscscan
Doc995,0,0,0,0,0,0,0,0.76,0.17,0.06,7,https://stackoverflow.com/questions/72134769/how-to-securely-implement-a-dead<pool>-in-a-pow-blockchain
Doc996,0,0,0.33,0,0.18,0,0.33,0,0.15,0,2,https://stackoverflow.com/questions/72132904/what-is-<ganache>-currency-symbol
Doc997,0,0,0.83,0,0,0,0.1,0,0,0.06,2,https://stackoverflow.com/questions/72128542/bash-usr-local-bin-<truffle>-permission-denied-<truffle>-macos
Doc998,0,0,0,0.07,0,0,0.03,0,0.19,0.71,9,https://stackoverflow.com/questions/72124138/solidity-arrays-dynamic-size-best-practices
Doc999,0,0,0,0,0,0,0,0.65,0.34,0,7,https://stackoverflow.com/questions/72123170/how-to-automate-<token>omics-research-and-data-collection
Doc1000,0.22,0,0.14,0,0,0.21,0,0,0,0.43,9,https://stackoverflow.com/questions/72123091/how-to-upload-one-more-file-in-same-hash-of-<ipfs>
Doc1001,0.08,0,0,0.06,0,0.02,0.23,0.29,0,0.32,9,https://stackoverflow.com/questions/72113601/i-am-working-on-supply-chain-dapps-here-i-want-to-add-budget-with-ownername-onl
Doc1002,0.05,0,0,0,0,0,0.2,0.73,0,0,7,https://stackoverflow.com/questions/72113010/where-do-i-store-metadata-of-nft
Doc1003,0.99,0,0,0,0,0,0,0,0,0,0,https://stackoverflow.com/questions/72109117/hyperledger-fabric-error-gossip-discovery-sendmemresponse-warn-392-got-a-me
Doc1004,0,0.12,0,0,0.3,0.57,0,0,0,0,5,https://stackoverflow.com/questions/72108955/deployed-returning-undefined-for-<truffle>
Doc1005,0.13,0,0.28,0,0,0.58,0,0,0,0,5,https://stackoverflow.com/questions/72108832/error-connecting-web3js-to-react-native-application
Doc1006,0,0,0,0.12,0.67,0,0,0.16,0.05,0,4,https://stackoverflow.com/questions/72106223/nft-transfer-with-web3-signtransaction
Doc1007,0,0,0,0,0,0,0,0,0,0.99,9,https://stackoverflow.com/questions/72097948/why-only-reference-type-variables-are-stored-in-memory-in-solidity
Doc1008,0,0.36,0.15,0.09,0.17,0,0,0,0.23,0,1,https://stackoverflow.com/questions/72096217/web3-payable-transact-<python>
Doc1009,0,0.05,0,0.06,0,0,0,0,0,0.89,9,https://stackoverflow.com/questions/72090877/typeerror-invalid-type-for-argument-in-function-call-invalid-implicit-conversi
Doc1010,0,0.15,0,0.27,0,0,0,0.05,0.24,0.28,9,https://stackoverflow.com/questions/72088399/bsc-development-where-to-get-dividendtracker-adress-for-new-binancesmartchain
Doc1011,0.34,0.29,0,0.07,0,0,0,0.29,0,0,0,https://stackoverflow.com/questions/72084672/how-to-add-custom-data-in-blockchain-during-chaincode-deployment
Doc1012,0,0.15,0,0.7,0,0,0.01,0,0.13,0,3,https://stackoverflow.com/questions/72083391/solidity-transaction-error-the-called-function-should-be-payable
Doc1013,0,0,0,0,0.06,0,0,0.93,0.01,0,7,https://stackoverflow.com/questions/72083025/what-is-the-purpose-of-signing-a-smart-contract-from-the-backend-<api>-is-it-secu
Doc1014,0,0,0,0,0,0,0,0.55,0.43,0,7,https://stackoverflow.com/questions/72082762/how-to-implement-custom-taxation-logic-in-pancake-swap
Doc1015,0,0.18,0.03,0,0.78,0,0,0,0,0,4,https://stackoverflow.com/questions/72081317/how-to-find-the-type-for-ethereum-provider-and-contract
Doc1016,0,0.16,0,0,0.09,0.56,0.05,0,0.13,0,5,https://stackoverflow.com/questions/72077748/i-cant-stop-loading-progress-in-awesomebutton-react
Doc1017,0,0,0.99,0,0,0,0,0,0,0,2,https://stackoverflow.com/questions/72071939/<truffle>-installed-but-not-working-properly
Doc1018,0,0,0,0,0,0.75,0,0,0.25,0,5,https://stackoverflow.com/questions/72058787/typeerror-cannot-read-properties-of-undefined-reading-equal
Doc1019,0,0,0,0.19,0,0,0,0,0,0.81,9,https://stackoverflow.com/questions/72058749/how-to-store-user-data-in-struct-array-in-solidity
Doc1020,0.12,0,0,0,0,0,0,0.63,0.24,0,7,https://stackoverflow.com/questions/72054491/account-vs-block-in-blockchain-<solana>
Doc1021,0,0,0,0,0,0,0.7,0.29,0,0,6,https://stackoverflow.com/questions/72053978/ethtx-tasks-can-be-used-with-webhook-jobs
Doc1022,0,0,0.1,0,0,0,0,0,0,0.89,9,https://stackoverflow.com/questions/72053218/rsa-encryption-overflowerror
Doc1023,0,0.04,0,0,0.38,0.36,0,0.19,0.02,0,4,https://stackoverflow.com/questions/72053067/how-fix-autoconfrm-metamask
Doc1024,0.02,0.23,0.74,0,0,0,0,0,0,0,2,https://stackoverflow.com/questions/72044312/deploying-contracts-with-<truffle>-error-contracts-compile-is-not-a-function
Doc1025,0,0,0,0.71,0.18,0.11,0,0,0,0,3,https://stackoverflow.com/questions/72041933/ethers-js-contract-object-gets-error-uncaught-typeerror-cannot-read-properties
Doc1026,0,0.09,0.67,0,0,0,0.07,0.15,0,0,2,https://stackoverflow.com/questions/72040224/run-<truffle>-migration-without-using-the-cli
Doc1027,0,0.03,0,0.76,0,0,0,0,0,0.21,3,https://stackoverflow.com/questions/72036381/deploy-<erc721>-contracts-from-a-simple-or-factory-contract
Doc1028,0,0,0,0,0.47,0,0.06,0,0.46,0,4,https://stackoverflow.com/questions/72032310/php-get-estimate-gas-using-web3-php
Doc1029,0,0.19,0.12,0,0.35,0.14,0,0.2,0,0,4,https://stackoverflow.com/questions/72030708/is-it-possible-to-get-a-metamask-private-key
Doc1030,0.23,0.15,0,0.12,0.37,0,0,0.12,0,0,4,https://stackoverflow.com/questions/72030275/sender-account-not-authorized-to-send-transactions
Doc1031,0.89,0.05,0,0,0,0,0,0,0.05,0,0,https://stackoverflow.com/questions/72021831/create-a-hyperledger-fabric-network
Doc1032,0.06,0,0,0,0,0,0,0.36,0,0.56,9,https://stackoverflow.com/questions/72018070/hash-generation-in-transaction-record-in-composer-playground
Doc1033,0,0,0,0.73,0,0,0,0,0.27,0,3,https://stackoverflow.com/questions/72016190/swap-call-to-0x-contract-failing
Doc1034,0,0.04,0,0,0.95,0,0,0,0,0,4,https://stackoverflow.com/questions/72015057/transaction-failed-with-execution-error-while-sending-ether
Doc1035,0.21,0.04,0.25,0,0.05,0,0.38,0,0,0.07,6,https://stackoverflow.com/questions/72012169/unable-to-upload-wasm-file-on-terra-station
Doc1036,0,0,0.01,0,0.37,0,0.04,0.12,0,0.46,9,https://stackoverflow.com/questions/72007267/eip1559-transaction-proof
Doc1037,0.57,0,0.42,0,0,0,0,0,0,0,0,https://stackoverflow.com/questions/72007717/sawtooth-network-and-coopedge-installation-problem-with-<docker>file
Doc1038,0.1,0,0.26,0.17,0,0,0.09,0.2,0,0.17,2,https://stackoverflow.com/questions/72006961/problem-creating-nft-<erc721>-name-symbol
Doc1039,0,0,0,0,0,0.05,0,0,0,0.94,9,https://stackoverflow.com/questions/72003815/array-length-show-typeerror-what-can-i-use-instead-of-that-to-have-no-empty
Doc1040,0,0,0,0,0.79,0.16,0,0,0,0.04,4,https://stackoverflow.com/questions/72000958/how-to-see-account-address-in-another-function-in-javasript
Doc1041,0.49,0,0,0,0,0,0.18,0.32,0,0,0,https://stackoverflow.com/questions/71997704/sawtooth-validator-is-not-committing-any-transactions
Doc1042,0,0,0,0,0,0,0.21,0.78,0,0,7,https://stackoverflow.com/questions/71994075/can-the-transaction-order-be-determined-by-the-gas-charges-on-the-bsc-chain
Doc1043,0,0,0,0.11,0.79,0,0,0.09,0,0,4,https://stackoverflow.com/questions/71994734/how-to-create-a-zksync-account
Doc1044,0,0,0,0.74,0,0,0,0.11,0.04,0.12,3,https://stackoverflow.com/questions/71988522/can-i-create-a-<token>-that-would-be-having-an-array-of-multiple-<token>s
Doc1045,0,0,0,0.64,0,0,0.07,0,0,0.28,3,https://stackoverflow.com/questions/71993838/invalid-type-for-argument-in-function-call-invalid-implicit-conversion-from-add
Doc1046,0,0.18,0,0.2,0,0,0,0.1,0.52,0,8,https://stackoverflow.com/questions/71988484/race-condition-possibility-in-asynchronous-near-cross-contract-calls
Doc1047,0,0,0.07,0.09,0.22,0,0,0.35,0.26,0,7,https://stackoverflow.com/questions/71987727/is-there-a-way-from-nodejs-to-get-tron-blockchain-transaction-details
Doc1048,0,0.19,0,0.69,0,0,0,0,0.11,0,3,https://stackoverflow.com/questions/71984775/how-to-burn-<token>-of-smart-contract-from-another-smart-contract
Doc1049,0,0.02,0,0.62,0,0.25,0.1,0,0,0,3,https://stackoverflow.com/questions/71983843/solidity-try-catch-to-detect-an-address-type
Doc1050,0,0.08,0,0.11,0.07,0.74,0,0,0,0,5,https://stackoverflow.com/questions/71980163/pick-winner-lottery-test-throws-error-transaction-has-been-reverted-by-the-evm
Doc1051,0,0,0,0,0.7,0.28,0,0,0,0,4,https://stackoverflow.com/questions/71965129/how-to-get-from-private-key-and-seed-phrase-to-account-address
Doc1052,0,0,0,0,0.43,0,0,0.55,0,0,7,https://stackoverflow.com/questions/71963759/how-do-we-authenticate-a-user-in-flutter-using-metamaskmobile-application-pop
Doc1053,0,0.07,0,0.23,0,0,0,0.69,0,0,7,https://stackoverflow.com/questions/71962371/solidity-documentation-mint-and-send-function
Doc1054,0,0,0,0.17,0,0,0.11,0.18,0,0.54,9,https://stackoverflow.com/questions/71961690/how-to-set-a-timer-in-solidity
Doc1055,0,0.05,0,0.43,0,0,0.05,0.07,0.4,0,3,https://stackoverflow.com/questions/71957163/create-a-swap-function-of-<token>s-using-solidity-without-using-<uniswap>-swap-wit
Doc1056,0,0.1,0,0.61,0,0,0,0.29,0,0,3,https://stackoverflow.com/questions/71947951/how-to-get-right-msg-sender-calling-from-contract-instance-a-foo-and-have-all
Doc1057,0,0.17,0.16,0.27,0,0,0,0,0,0.4,9,https://stackoverflow.com/questions/71947495/why-is-my-string-showing-me-this-error-expected-pragma-import-directive-or-con
Doc1058,0,0,0,0,0,0,0,0,0,0.99,9,https://stackoverflow.com/questions/71946742/how-to-convert-string-to-bytes8-in-solidity
Doc1059,0,0.18,0,0.23,0,0,0,0.58,0,0,7,https://stackoverflow.com/questions/71943197/how-many-nfts-can-a-smart-contract-hold
Doc1060,0,0,0,0,0,0,0.05,0.92,0,0.02,7,https://stackoverflow.com/questions/71942362/bitcoin-merkle-tree-<verification>-development
Doc1061,0,0,0.94,0,0.02,0,0,0,0.04,0,2,https://stackoverflow.com/questions/71940366/<modulenotfounderror>-no-module-named-code-web3
Doc1062,0,0.76,0.22,0,0,0,0,0,0,0,1,https://stackoverflow.com/questions/71937903/what-language-is-used-in-tezos-arl-files
Doc1063,0.75,0,0.12,0,0,0.09,0,0.03,0,0,0,https://stackoverflow.com/questions/71936538/running-hyperledger-caliper-to-test-my-local-hyperledger-fabric-network
Doc1064,0,0.19,0,0,0,0,0.04,0.58,0,0.19,7,https://stackoverflow.com/questions/71934527/whats-preventing-the-ethereum-blockchain-to-getting-to-big-too-fast
Doc1065,0.75,0.01,0.01,0.01,0.01,0.01,0.01,0.2,0.01,0.01,0,https://stackoverflow.com/questions/71932023/can-theta-ledger-write-logs-in-<json>-format
Doc1066,0,0.62,0,0,0,0,0,0.36,0,0,1,https://stackoverflow.com/questions/71931907/deploying-<solana>-smart-contracts-in-java
Doc1067,0,0.13,0.05,0.23,0,0,0,0,0,0.59,9,https://stackoverflow.com/questions/71931501/how-to-fix-declarationerror-identifier-not-found-or-not-unique
Doc1068,0,0,0,0,0.14,0,0,0,0.85,0,8,https://stackoverflow.com/questions/71928701/finding-all-obligations-in-spl-<token>-lending-program
Doc1069,0.44,0,0.11,0,0,0,0.44,0,0,0,0,https://stackoverflow.com/questions/71926240/motoko-language-extension-in-vs-code-not-underlining-syntax-errors
Doc1070,0,0,0,0.11,0,0,0,0.3,0.58,0,8,https://stackoverflow.com/questions/71926137/close-an-account-and-return-what-was-transferred-to-several-accounts
Doc1071,0,0,0,0.6,0.24,0,0,0.15,0,0,3,https://stackoverflow.com/questions/71926125/how-do-i-enable-2-3-multisigs-to-approve-the-transaction-before-the-admin-cal-ca
Doc1072,0,0,0,0.15,0,0,0,0.65,0,0.19,7,https://stackoverflow.com/questions/71925604/is-it-possible-to-make-certain-fields-of-a-structure-only-available-to-contract
Doc1073,0.1,0.04,0.36,0,0.25,0,0,0.12,0,0.13,2,https://stackoverflow.com/questions/71924469/for-my-final-year-project-i-need-to-connect-my-mqtt-server-to-a-smart-contract-i
Doc1074,0,0,0,0.29,0,0,0,0.57,0,0.13,7,https://stackoverflow.com/questions/71924307/how-to-i-write-timestamp-in-<erc721>-contract-when-someone-transfer-it
Doc1075,0,0,0,0.09,0,0,0,0.25,0.38,0.27,8,https://stackoverflow.com/questions/71922005/how-to-get-the-transaction-amount-from-https-blockchain-info-rawaddr-address
Doc1076,0,0,0,0,0.29,0,0,0.7,0,0,7,https://stackoverflow.com/questions/71915406/what-is-the-best-way-to-use-web3-js-on-the-backend-side
Doc1077,0,0.29,0,0,0,0,0,0.52,0.19,0,7,https://stackoverflow.com/questions/71915134/how-does-the-same-<erc20>-smart-contract-deployed-on-different-blockchains-still-h
Doc1078,0,0.51,0.04,0,0.24,0,0,0.2,0,0,1,https://stackoverflow.com/questions/71914875/deploying-solidity-smart-contract-via-angular-frontend
Doc1079,0.17,0,0.06,0,0.04,0.37,0,0.35,0,0,5,https://stackoverflow.com/questions/71910555/why-do-we-need-rpc-or-infuraid-or-chainid-for-wallet-connection-and-what-are-the
Doc1080,0,0,0,0.03,0.2,0,0.14,0.62,0,0,7,https://stackoverflow.com/questions/71910300/blockchain-concepts-sending-transactions
Doc1081,0.01,0.09,0,0,0,0,0.11,0.68,0.02,0.1,7,https://stackoverflow.com/questions/71908448/does-smart-contract-mean-coin
Doc1082,0,0,0.38,0,0.22,0.14,0.21,0,0.05,0,2,https://stackoverflow.com/questions/71907576/how-can-i-solve-404-issue-using-the-opensea-javascript-sdk
Doc1083,0,0.43,0.02,0.04,0,0.12,0.3,0,0.08,0,1,https://stackoverflow.com/questions/71905480/how-to-remove-smart-contract-in-near-protocol
Doc1084,0,0.02,0,0,0.58,0,0,0,0.33,0.06,4,https://stackoverflow.com/questions/71900495/how-to-get-a-history-from-ethers-js-on-my-own-erc-20-<token>
Doc1085,0,0,0,0.59,0.16,0.05,0,0.04,0.16,0,3,https://stackoverflow.com/questions/71894540/metamask-transaction-is-expected-to-fail-on-a-smart-contract-function-that-batch
Doc1086,0,0.07,0,0,0,0,0.2,0.6,0,0.12,7,https://stackoverflow.com/questions/71893926/how-does-opensea-work-with-all-the-functions
Doc1087,0,0.42,0.56,0,0,0,0,0,0,0,2,https://stackoverflow.com/questions/71893317/deploy-on-mainnet-fork-dev-with-an-alchemy<api>
Doc1088,0.15,0,0.34,0,0,0,0.23,0,0.17,0.11,2,https://stackoverflow.com/questions/71890036/when-<testing>-my-hardhat-configjs-i-find-this-problem-whats-the-problem-and-how
Doc1089,0,0,0.06,0.87,0,0,0,0,0,0.07,3,https://stackoverflow.com/questions/71889601/type-address-is-not-implicitly-convertible-to-expected-type-address-payable
Doc1090,0,0,0,0,0,0,0.07,0,0,0.9,9,https://stackoverflow.com/questions/71883884/how-to-get-random-number-array-from-chainlink-vrf
Doc1091,0.13,0,0,0.31,0.14,0,0.22,0.12,0.08,0,3,https://stackoverflow.com/questions/71883147/error-while-fill-order-with-0x-protocol-using-busd
Doc1092,0.04,0,0,0,0,0,0,0.77,0.18,0,7,https://stackoverflow.com/questions/71882158/how-to-reserv-your-own-crypto-currency-name
Doc1093,0,0,0.02,0.76,0,0,0,0.1,0.12,0,3,https://stackoverflow.com/questions/71877687/filscoin-smart-contract-written-in-solidity-0-8-0-is-missing-the-terms-and-condi
Doc1094,0,0,0.5,0,0,0,0.5,0,0,0,2,https://stackoverflow.com/questions/71869756/not-able-to-download-<truffle>
Doc1095,0,0,0,0.8,0,0,0,0.01,0.19,0,3,https://stackoverflow.com/questions/71869681/developing-nft-contract-and-receiveing-external-transactions
Doc1096,0.04,0.23,0,0,0,0,0.72,0,0,0,6,https://stackoverflow.com/questions/71867117/gnosis-safe-contracts-error-deploying-to-custom-network
Doc1097,0,0.21,0,0.67,0,0,0,0.11,0,0,3,https://stackoverflow.com/questions/71865440/cant-deploy-smart-contract-in-<remix>-in-some-networks
Doc1098,0,0.19,0,0.29,0,0.09,0.05,0.25,0,0.13,3,https://stackoverflow.com/questions/71864621/get-data-from-another-contract-solidity
Doc1099,0,0.13,0.38,0.1,0.11,0,0.03,0,0,0.24,2,https://stackoverflow.com/questions/71859055/valueerror-code-32000-message-gas-required-exceeds-allowance-0
Doc1100,0,0.59,0,0,0,0,0.13,0.27,0,0,1,https://stackoverflow.com/questions/71858129/why-do-we-need-to-fund-our-smart-contracts
Doc1101,0.25,0.01,0,0,0,0,0,0.62,0.11,0,7,https://stackoverflow.com/questions/71854358/can-you-easily-move-an-existing-nft-project-to-<ipfs>
Doc1102,0,0.08,0,0.1,0,0,0,0,0,0.82,9,https://stackoverflow.com/questions/71854087/how-can-i-convert-a-struct-to-array-in-smart-contract
Doc1103,0,0.49,0,0,0,0,0,0.49,0,0,1,https://stackoverflow.com/questions/71853274/can-ethereums-geth-be-used-with-other-mainnets
Doc1104,0,0,0,0.57,0,0.1,0.08,0,0,0.25,3,https://stackoverflow.com/questions/71851676/returning-an-array-from-smart-contract-but-getting-empty-array-in-my-dapps-but-r
Doc1105,0,0.43,0,0,0,0,0,0,0.39,0.17,1,https://stackoverflow.com/questions/71851625/why-cant-i-verify-the-<uniswap>-v2-<token>-volume-of-the-next-day-using-the-graph
Doc1106,0,0,0.16,0,0.05,0,0.47,0.32,0,0,6,https://stackoverflow.com/questions/71849425/how-to-debug-gas-estimation-failed-the-execution-failed-due-to-an-exception
Doc1107,0,0,0,0,0,0,0,0.55,0,0.44,7,https://stackoverflow.com/questions/71847151/how-hashes-for-blocks-are-created-in-ethereum
Doc1108,0.93,0,0,0,0.06,0,0,0,0,0,0,https://stackoverflow.com/questions/71845408/hyperledger-fabric-peer-chaincode-instantiate-failed-to-create-new-connect
Doc1109,0,0.02,0,0.42,0,0,0.02,0,0,0.54,9,https://stackoverflow.com/questions/71842688/how-can-i-add-a-created-at-for-smart-contract
Doc1110,0,0.19,0,0.69,0,0,0,0.12,0,0,3,https://stackoverflow.com/questions/71842210/can-an-external-function-works-in-derived-contract-in-solidity
Doc1111,0,0,0,0,0.64,0,0.13,0.22,0,0,4,https://stackoverflow.com/questions/71841579/how-to-properly-sign-an-ethereum-transaction
Doc1112,0.08,0,0,0,0,0,0.06,0.58,0.19,0.1,7,https://stackoverflow.com/questions/71841234/want-to-know-the-reason-how-rarible-and-opensea-sync-the-items-using-the-same-wa
Doc1113,0,0,0,0,0,0,0,0.85,0,0.14,7,https://stackoverflow.com/questions/71840597/decentralized-storage-for-sensitive-data
Doc1114,0,0.36,0,0.38,0,0,0,0,0.05,0.19,3,https://stackoverflow.com/questions/71840305/nft-not-revealed-on-opensea-mainnent-but-revealed-on-testnet
Doc1115,0,0,0,0,0.45,0.54,0,0,0,0,5,https://stackoverflow.com/questions/71839649/wallect-connect-pop-up-not-showing-on-metamask-mobile-wallet
Doc1116,0,0.02,0,0.35,0,0,0.29,0,0,0.34,3,https://stackoverflow.com/questions/71839048/there-is-a-problem-in-the-gas-requirement
Doc1117,0.04,0,0.04,0,0.07,0,0,0.44,0,0.4,7,https://stackoverflow.com/questions/71833984/how-to-save-data-to-a-blockchain-and-how-to-query-it
