,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,dominant_topic,Title_link
Doc3354,0,0,0,0,0,0,0,0.02,0,0.98,9,https://stackoverflow.com/questions/59920182/hyperledger-for-uncentralized-database
Doc3355,0,0.16,0,0.15,0.2,0,0,0.49,0,0,7,https://stackoverflow.com/questions/59909490/importing-js-sha256
Doc3356,0,0,0,0,0,0,0,0,0,0.99,9,https://stackoverflow.com/questions/59709956/hyperledger-through-a-business-perspective
Doc3357,0,0.45,0,0,0,0,0,0,0.15,0.39,1,https://stackoverflow.com/questions/59678025/transactions-per-second-vs-time-for-one-transaction-in-hyperledger
Doc3358,0,0.75,0,0,0,0,0.09,0,0,0.15,1,https://stackoverflow.com/questions/59532385/blockchain-technology-overview
Doc3359,0,0.36,0,0,0.29,0.18,0,0,0,0.16,1,https://stackoverflow.com/questions/59475601/does-blockchain-use-websocket
Doc3360,0.08,0.36,0,0,0,0,0,0.01,0.02,0.52,9,https://stackoverflow.com/questions/59464207/how-to-store-chat-messages-in-blockchain
Doc3361,0,0.69,0,0,0,0,0,0,0.05,0.25,1,https://stackoverflow.com/questions/59425683/what-is-the-default-and-maximum-block-size-in-hyperledger-sawtooth-blockchain
Doc3362,0.43,0,0,0,0.04,0.16,0,0.37,0,0,0,https://stackoverflow.com/questions/59423792/how-do-i-sweep-a-polkadot-wallet
Doc3363,0,0,0,0,0,0.11,0.13,0,0.34,0.42,9,https://stackoverflow.com/questions/59408805/in-hyperledger-fabric-does-a-client-send-a-transaction-to-all-orders-or-only-to
Doc3364,0.51,0,0,0.08,0,0.02,0.19,0,0.15,0.05,0,https://stackoverflow.com/questions/59359370/can-i-pass-objects-to-a-hyperledger-fabric-transaction
Doc3365,0.03,0,0,0.76,0.1,0.11,0,0,0,0,3,https://stackoverflow.com/questions/59349258/call-constructor-and-deploy-with-web3-and-ropsten
Doc3366,0,0,0,0,0,0,0,0,0.21,0.78,9,https://stackoverflow.com/questions/59084817/need-of-admin-for-the-first-time-in-blockchain
Doc3367,0,0.21,0,0,0,0,0,0.78,0,0,7,https://stackoverflow.com/questions/59054025/add-creator-name-to-a-block
Doc3368,0.26,0,0,0.07,0.36,0.22,0,0,0,0.09,4,https://stackoverflow.com/questions/58945183/trying-to-integrate-corda-r3-blockchain-with-an-utimaco-hsm-using-the-sunpkcs11
Doc3369,0,0.1,0,0,0,0.41,0.14,0,0.34,0,5,https://stackoverflow.com/questions/58882580/oan-aion-staking-pool-putting-blocksigner-in-a-docker-container
Doc3370,0,0,0,0,0.06,0,0,0,0,0.94,9,https://stackoverflow.com/questions/58763769/how-to-use-intel-sgx-platform-services-with-hyperledger-sawtooth
Doc3371,0,0.08,0,0,0,0,0,0.1,0,0.82,9,https://stackoverflow.com/questions/58717631/trust-establishment-of-iot-device-in-private-blockchain
Doc3372,0,0,0,0,0.56,0,0,0,0.44,0,4,https://stackoverflow.com/questions/58714243/using-docker-to-setup-tendermint-testnet-and-establishing-communication-between
Doc3373,0.1,0,0,0,0,0,0,0,0,0.89,9,https://stackoverflow.com/questions/58576860/how-confidentiality-between-2-identities-belonging-to-same-node-but-sharing-data
Doc3374,0.02,0,0,0.01,0.05,0,0,0,0.46,0.44,8,https://stackoverflow.com/questions/58556812/how-many-chaincodes-are-required-for-3-organizations-hyperledger-network
Doc3375,0.41,0.13,0,0,0,0.14,0.13,0.19,0,0,0,https://stackoverflow.com/questions/58503793/how-do-i-check-whether-there-is-amount-of-money-in-monero-wallet-using-json-rpc
Doc3376,0,0,0,0,0,0,0.13,0,0.65,0.22,8,https://stackoverflow.com/questions/58452379/choose-only-endorsing-peers-when-performing-query-transaction-node-sdk
Doc3377,0,0.13,0,0.49,0.24,0.14,0,0,0,0,3,https://stackoverflow.com/questions/58266004/why-do-i-always-get-returned-values-are-not-valid-did-it-run-out-of-gas
Doc3378,0,0.03,0,0,0.43,0.49,0,0,0.03,0,5,https://stackoverflow.com/questions/58211870/error-only-support-send-transaction-with-ipc-when-create-a-transaction-in-tomo
Doc3379,0,0.17,0,0,0,0.35,0,0,0,0.48,9,https://stackoverflow.com/questions/58147607/where-is-the-request-from-light-client-sent-to-in-blockchain-network
Doc3380,0,0.3,0.02,0,0,0.15,0,0,0,0.52,9,https://stackoverflow.com/questions/57970328/the-concept-of-building-a-blockchain-app-without-transaction
Doc3381,0.02,0,0,0.32,0,0,0.47,0,0,0.19,6,https://stackoverflow.com/questions/57963494/when-writing-chaincode-on-fabric-am-i-limited-to-the-functions-defined-by-the-c
Doc3382,0.71,0.15,0.05,0,0,0.05,0,0,0,0.04,0,https://stackoverflow.com/questions/57911721/how-are-blockchain-keypair-private-keys-hidden-from-miners-and-how-are-they-gen
Doc3383,0,0,0,0,0,0,0,0,0.07,0.93,9,https://stackoverflow.com/questions/57864334/how-to-prevent-third-party-to-seeing-the-data-on-same-channel-in-hyperledger-fab
Doc3384,0.43,0,0,0,0,0,0,0,0,0.57,9,https://stackoverflow.com/questions/57820369/is-there-a-way-to-restrict-the-transaction-data-the-corda-rpc-users-can-view-wit
Doc3385,0,0,0,0.37,0,0,0.13,0.49,0,0,7,https://stackoverflow.com/questions/57760940/i-call-smartcontract-token-erc20-why-show-hashing-output
Doc3386,0.09,0.22,0,0,0,0.02,0.02,0,0,0.65,9,https://stackoverflow.com/questions/57618725/how-to-use-blockchain-for-storing-data
Doc3387,0.57,0,0,0.2,0.21,0,0.02,0,0,0,0,https://stackoverflow.com/questions/57536809/how-to-dynamically-pass-an-argument-to-a-function-being-called-by-a-logic-app-wi
Doc3388,0,0.24,0,0.14,0.1,0.52,0,0,0,0,5,https://stackoverflow.com/questions/57422470/how-can-i-send-transaction-with-no-gas-fee-on-private-chain
Doc3389,0,0,0,0,0,0,0,0,1,0,8,https://stackoverflow.com/questions/57449023/how-to-solve-byfn-sh-m-generate-matter
Doc3390,0.07,0,0,0,0,0,0,0,0.41,0.51,9,https://stackoverflow.com/questions/57404505/regarding-the-identity-of-user-and-admin
Doc3391,0,0.09,0,0,0,0.03,0,0.88,0,0,7,https://stackoverflow.com/questions/57402476/items-appended-to-objects-list-append-to-every-objects-list
Doc3392,0,0.01,0.07,0.48,0.44,0,0,0,0,0,3,https://stackoverflow.com/questions/57324912/how-to-deploy-factory-contract-with-solidity-0-5-0-on-node-js
Doc3393,0.36,0.24,0.22,0,0,0.19,0,0,0,0,0,https://stackoverflow.com/questions/57307463/how-to-create-bitcoin-wallet-from-mnemonics-using-bitcoinj-walletappkit-in-and
Doc3394,0,0.48,0,0,0,0.51,0,0,0,0,5,https://stackoverflow.com/questions/57241778/does-the-transaction-fees-of-a-blockchain-increase-only-after-the-total-size-of
Doc3395,0,0.45,0,0,0,0,0.19,0,0,0.35,1,https://stackoverflow.com/questions/57197672/corda-deletion-of-data-states
Doc3396,0,0,0,0.08,0.36,0,0,0,0.56,0,8,https://stackoverflow.com/questions/57196569/problem-on-virtualize-hyperledger-network-on-multiple-hosts
Doc3397,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.93,0.01,8,https://stackoverflow.com/questions/57177080/chaincode-instantiate-giving-error-in-hyperledger-fabric
Doc3398,0,0,0,0.81,0,0,0,0.18,0,0,3,https://stackoverflow.com/questions/57113079/require-syntax-in-solidity-for-0-5-0
Doc3399,0,0,0,0,0.38,0,0,0,0.13,0.47,9,https://stackoverflow.com/questions/56834454/wants-to-deploy-chaincode-written-in-golang-to-aws-cloud
Doc3400,0,0.37,0,0,0.26,0.05,0,0,0,0.32,1,https://stackoverflow.com/questions/56781806/private-ethereum-blockchain-mining-on-a-raspberry-pi-is-it-possible
Doc3401,0,0,0,0,0.55,0,0,0,0,0.44,4,https://stackoverflow.com/questions/56766253/unable-to-understand-bgchaindb-behaviour
Doc3402,0,0,0,0.17,0.06,0.08,0,0.01,0.66,0,8,https://stackoverflow.com/questions/56721029/hyperledger-fabric-function-renaming-leads-to-error
Doc3403,0,0.03,0,0.02,0.06,0,0.15,0,0.75,0,8,https://stackoverflow.com/questions/56681526/how-to-update-the-chaincode-in-hyperledger-fabric
Doc3404,0,0,0,0.08,0.06,0,0,0.12,0,0.74,9,https://stackoverflow.com/questions/56667628/can-hyperledger-and-ethereum-can-be-connected-for-transferring-data-or-asset-bet
Doc3405,0,0.29,0,0.13,0,0.05,0.03,0,0.26,0.25,1,https://stackoverflow.com/questions/56631153/does-hyperledger-fabric-broadcast-events-multiple-times-per-peer
Doc3406,0,0.25,0,0,0,0.03,0,0,0,0.71,9,https://stackoverflow.com/questions/56548937/list-of-all-platforms-in-blockchain-apart-from-ethereum-hyperledger
Doc3407,0,0,0.08,0.09,0,0.65,0,0.17,0,0,5,https://stackoverflow.com/questions/56494475/where-are-internal-transactions-recorded-on-the-blockchain
Doc3408,0,0.61,0.08,0,0,0.29,0,0,0,0,1,https://stackoverflow.com/questions/56476635/how-to-receive-only-the-transactions-about-particular-set-of-addresses-from-bloc
Doc3409,0,0.55,0,0,0,0.44,0,0,0,0,1,https://stackoverflow.com/questions/56465002/electrum-server-method-blockchain-scripthash-subscribe
Doc3410,0.29,0.47,0,0,0,0,0,0,0,0.23,1,https://stackoverflow.com/questions/56439036/master-data-and-transaction-data-relations-in-hyperledger-composer-fabric
Doc3411,0,0,0,0,0,0,0,0,0,0.99,9,https://stackoverflow.com/questions/56416567/expose-only-a-subset-of-data-to-public-but-keep-other-data-private
Doc3412,0.09,0.1,0,0,0.09,0.11,0.18,0.43,0,0,7,https://stackoverflow.com/questions/56376233/how-to-compare-request-get-result-in-if-else-statement
Doc3413,0.31,0.15,0.01,0.02,0.24,0,0.27,0,0,0,0,https://stackoverflow.com/questions/56337630/how-to-use-oraclize-in-solidity-to-pass-arguments-to-the-data-source
Doc3414,0,0.05,0,0,0,0,0,0,0,0.94,9,https://stackoverflow.com/questions/56145252/read-and-write-operation-in-hyperledger-fabric-smart-contract
Doc3415,0.26,0,0,0.05,0.38,0,0,0,0.14,0.16,4,https://stackoverflow.com/questions/56129414/setting-up-hyperledger-sawtooth-on-aws
Doc3416,0.33,0,0,0,0,0.06,0.53,0,0.07,0,6,https://stackoverflow.com/questions/56075160/can-we-check-double-creation-of-a-state-in-corda
Doc3417,0.44,0,0,0,0.11,0,0.08,0.37,0,0,0,https://stackoverflow.com/questions/56050073/how-do-i-define-a-custom-type-with-the-oo7-substrate-library
Doc3418,0,0,0,0,0.55,0.27,0,0,0.17,0,4,https://stackoverflow.com/questions/56015996/corda-node-shuts-down-with-following-error
Doc3419,0,0,0,0,0,0,0,0,0.48,0.51,9,https://stackoverflow.com/questions/55947108/what-is-the-use-of-role-when-registering-user-in-hyperledger-fabric
Doc3420,0,0,0.32,0.13,0,0.06,0,0.49,0,0,7,https://stackoverflow.com/questions/55930963/how-to-check-function-is-payable-or-not
Doc3421,0,0,0,0,0,0.32,0,0,0,0.68,9,https://stackoverflow.com/questions/55925036/corda-can-an-admin-see-the-transactions-going-in-a-corda-network
Doc3422,0.24,0,0,0.14,0.05,0,0.33,0,0.23,0,6,https://stackoverflow.com/questions/55860940/how-to-console-log-value-from-an-asset-in-hyperledger-composer
Doc3423,0.53,0.3,0,0,0.09,0,0,0,0,0.07,0,https://stackoverflow.com/questions/55846369/how-download-file-from-ipfs-using-public-key-or-private-key
Doc3424,0.33,0,0,0.24,0.22,0,0,0,0,0.2,0,https://stackoverflow.com/questions/55796005/is-there-any-option-to-create-a-gui-by-using-solidity
Doc3425,0.12,0,0.13,0.6,0.14,0,0,0,0,0,3,https://stackoverflow.com/questions/55790619/when-i-am-passing-array-of-my-smart-contract-function-it-is-giving-me-errors-say
Doc3426,0.62,0.07,0.02,0,0,0,0.19,0,0,0.1,0,https://stackoverflow.com/questions/55755569/could-we-use-public-address-and-private-key-of-a-crypto-wallet-to-encrypt-a-file
Doc3427,0,0,0,0,0.54,0.45,0,0,0,0,4,https://stackoverflow.com/questions/55728874/how-to-fix-error-during-rpc-invocation-r3-corda
Doc3428,0.08,0,0,0.75,0.17,0,0,0,0,0,3,https://stackoverflow.com/questions/55682464/sol-verifier-constructor-arguments-fail-unable-to-verify
Doc3429,0,0,0,0.36,0.63,0,0,0,0,0,4,https://stackoverflow.com/questions/55660541/how-to-use-web3-in-react
Doc3430,0,0,0,0.59,0.39,0,0,0,0,0,3,https://stackoverflow.com/questions/55604586/how-to-solve-web3-eth-contract-is-not-a-constructor
Doc3431,0,0,0,0,0,0.85,0.14,0,0,0,5,https://stackoverflow.com/questions/55532805/corda-the-responder-flow-annotation-initiatedby-in-corda-showing-an-incompati
Doc3432,0,0.31,0,0.37,0,0,0.02,0.29,0,0,3,https://stackoverflow.com/questions/55470664/how-to-identify-an-ethereum-smart-contract-transfer-using-rpc-web3-ether-js
Doc3433,0.5,0,0,0.11,0,0,0.15,0,0.23,0,0,https://stackoverflow.com/questions/55437483/how-can-i-query-double-nested-objects-in-hyperledger-fabric
Doc3434,0.51,0.07,0.42,0,0,0,0,0,0,0,0,https://stackoverflow.com/questions/55398634/is-the-mapping-in-solidity-of-one-key-on-multiple-structs-of-same-type-possible
Doc3435,0,0,0,0.48,0,0.51,0,0,0,0,5,https://stackoverflow.com/questions/55289368/invocationtargetexception-dapp-call-failed-when-using-aion-embedded-avm
Doc3436,0,0,0,0,0,0,0.1,0,0.89,0,8,https://stackoverflow.com/questions/55256447/endorement-error-while-invoking-chain-code
Doc3437,0,0,0,0,0.15,0,0.33,0,0.31,0.21,6,https://stackoverflow.com/questions/55161529/hyperledger-composer-modeling-language-how-to-import-concepts-into-another-mode
Doc3438,0.73,0.08,0,0,0,0.06,0.08,0,0,0.05,0,https://stackoverflow.com/questions/55121443/design-pattern-to-store-data-from-different-sources-in-one-object
Doc3439,0.09,0,0,0,0.63,0,0,0,0.22,0.06,4,https://stackoverflow.com/questions/55108146/error-trying-login-and-get-user-context-in-hyperledger-composer
Doc3440,0.02,0.4,0,0,0,0,0,0,0,0.58,9,https://stackoverflow.com/questions/55086399/do-you-really-need-a-database-service-such-as-aws-or-mongodb-when-using-blockch
Doc3441,0.12,0,0,0.05,0,0,0.37,0,0.06,0.4,9,https://stackoverflow.com/questions/54984576/hyperledger-fabric-1-4-how-do-we-define-assets
Doc3442,0.13,0,0,0.31,0,0,0.17,0,0.23,0.16,3,https://stackoverflow.com/questions/54981807/how-to-emit-events-from-the-smart-contract-chaincode-using-the-node-fabric-con
Doc3443,0.09,0,0,0,0.06,0,0,0,0.49,0.36,8,https://stackoverflow.com/questions/54960273/hyperledger-fabric-authentication
Doc3444,0,0.19,0,0.23,0,0,0,0,0,0.57,9,https://stackoverflow.com/questions/54959488/hyperledger-fabric-1-4-how-to-emit-and-subscribe-to-events
Doc3445,0,0.12,0,0,0,0.17,0.7,0,0,0,6,https://stackoverflow.com/questions/54920127/how-to-cast-transaction-state-to-foostate-which-is-a-type-of-contractstate
Doc3446,0,0.31,0,0,0.64,0,0,0.03,0,0,4,https://stackoverflow.com/questions/54866614/missing-multichain-conf-how-to-create
Doc3447,0,0,0,0,0.67,0.18,0,0,0,0.15,4,https://stackoverflow.com/questions/54697796/changes-made-to-rest-server-using-apis-not-reflected-in-composer-playground
Doc3448,0,0,0,0.02,0,0,0,0,0,0.96,9,https://stackoverflow.com/questions/54697247/are-asynchronous-distributed-systems-faster-than-synchronous
Doc3449,0.1,0,0,0.77,0,0,0.12,0,0,0,3,https://stackoverflow.com/questions/54570305/how-to-pass-the-function-of-a-parsed-abi-to-metamask
Doc3450,0.02,0.55,0,0,0.04,0,0,0.03,0,0.36,1,https://stackoverflow.com/questions/54520068/blockchain-for-document-archival-en-secure-transfer
Doc3451,0.3,0,0,0,0.14,0.26,0.18,0.11,0,0,0,https://stackoverflow.com/questions/54381681/how-to-start-with-iota-application
Doc3452,0,0.14,0,0,0,0,0.46,0,0,0.38,6,https://stackoverflow.com/questions/54370568/in-a-cordar3-transaction-can-i-consume-a-state-known-only-by-one-party
Doc3453,0,0.44,0,0,0,0,0,0.01,0,0.54,9,https://stackoverflow.com/questions/54327965/is-block-reward-for-mining-on-a-non-currency-blockchain-necessary
Doc3454,0.39,0.21,0.02,0,0.23,0.14,0,0,0,0,0,https://stackoverflow.com/questions/54222107/ropsten-accounts-getting-emptied-by-unauthorized-transactions
Doc3455,0.32,0,0,0,0,0,0,0,0,0.67,9,https://stackoverflow.com/questions/54194750/what-is-the-best-approach-to-save-ecommerce-data-on-blockchain
Doc3456,0.39,0,0.27,0.09,0,0,0.11,0,0,0.14,0,https://stackoverflow.com/questions/54125211/solidity-0-5-0-too-much-variables
Doc3457,0,0,0,0.56,0.18,0,0,0,0,0.25,3,https://stackoverflow.com/questions/54092858/how-to-dynamically-pickup-new-smart-contract-compiled-abi-without-restarting-the
Doc3458,0.17,0.57,0.02,0,0,0,0,0,0,0.24,1,https://stackoverflow.com/questions/54084583/are-all-blockchain-array-implementations-incorrect
Doc3459,0,0.43,0,0,0,0.26,0,0,0,0.3,1,https://stackoverflow.com/questions/54073153/we-are-able-to-delete-the-entries-which-were-created-during-the-transaction-in-c
Doc3460,0.06,0,0,0.33,0,0.24,0,0,0,0.37,9,https://stackoverflow.com/questions/54072941/how-does-ethereum-smart-contract-work-on-mobile-client
Doc3461,0,0.03,0,0,0,0,0.06,0,0,0.9,9,https://stackoverflow.com/questions/54006629/in-hyperledger-composer-is-it-possible-to-have-a-set-of-participants-that-can-b
Doc3462,0,0.48,0,0,0,0,0,0.01,0,0.51,9,https://stackoverflow.com/questions/53897175/how-would-blockchain-mining-work-for-non-cryptocurrency-applications
Doc3463,0,0.38,0,0.1,0.5,0,0,0,0,0,4,https://stackoverflow.com/questions/53854755/running-an-oracle-written-in-node-js-after-compile-migrate-contracts
Doc3464,0,0.08,0,0,0.72,0,0,0,0.2,0,4,https://stackoverflow.com/questions/53846664/while-working-with-hyperledger-fabric-createpeeradmincard-sh-command-not-wo
Doc3465,0,0.17,0,0,0,0,0,0,0,0.83,9,https://stackoverflow.com/questions/53778527/trusting-the-private-permissioned-blockchain-infrastructure-provider
Doc3466,0.28,0.2,0,0,0.01,0,0,0,0,0.5,9,https://stackoverflow.com/questions/53778130/store-data-off-blockchain-using-a-smart-contract
Doc3467,0.21,0.21,0,0.07,0.04,0.15,0,0,0,0.33,9,https://stackoverflow.com/questions/53710157/questions-abous-blockchain-and-ethereum
Doc3468,0,0,0,0,0,0.53,0.44,0,0,0,5,https://stackoverflow.com/questions/53706771/neo-blockchain-rpc-call-for-transaction-listing
Doc3469,0.02,0.9,0,0,0,0,0,0,0,0.08,1,https://stackoverflow.com/questions/53636212/how-to-read-data-from-the-block-chain
Doc3470,0,0.47,0,0,0,0,0,0,0.15,0.37,1,https://stackoverflow.com/questions/53631224/how-to-use-hyperledger-composer-node-sdk
Doc3471,0,0,0.03,0,0,0.09,0,0,0,0.88,9,https://stackoverflow.com/questions/53626336/what-if-2-3-of-the-validators-are-malicious-in-tendermint-and-a-fraudlent-transa
Doc3472,0,0,0,0,0,0,0,0,0.75,0.25,8,https://stackoverflow.com/questions/53569169/in-fabric-how-chaincode-versioning-happen-internally
Doc3473,0,0,0.25,0.44,0,0,0,0.3,0,0,3,https://stackoverflow.com/questions/53567150/contract-killed-but-receive-ether
Doc3474,0,0,0,0,0.36,0.48,0,0,0,0.16,5,https://stackoverflow.com/questions/53556331/is-there-any-way-to-delete-the-vault-states-in-corda-node-in-dev-mode
Doc3475,0,0,0,0,0.01,0,0,0,0.28,0.7,9,https://stackoverflow.com/questions/53539603/how-should-i-setup-channels-and-orgs-in-hyperledger-fabric
Doc3476,0,0,0,0,0.66,0,0,0,0.18,0.16,4,https://stackoverflow.com/questions/53488584/deploy-bna-file-to-docker
Doc3477,0,0.27,0,0,0,0,0,0,0.26,0.46,9,https://stackoverflow.com/questions/53455659/how-to-retrieve-the-database-in-hyperledger-fabric
Doc3478,0,0.17,0,0.21,0.28,0.33,0,0,0,0,5,https://stackoverflow.com/questions/53347353/unable-to-access-api-from-react-and-node-through-proxy
Doc3479,0.06,0,0,0,0.58,0,0,0,0.32,0.04,4,https://stackoverflow.com/questions/53258924/unable-to-start-a-validator-node-in-hyperledger-sawtooth-docker-unable-to-valid
Doc3480,0,0.31,0,0,0,0,0,0,0,0.68,9,https://stackoverflow.com/questions/53169489/ocean-protocol-decentralized-big-data-sharing-and-artificial-intelligence
Doc3481,0,0.81,0,0,0,0,0,0,0,0.18,1,https://stackoverflow.com/questions/52995543/how-can-blockchains-like-steem-store-large-amounts-of-content
Doc3482,0,0.58,0,0.16,0.15,0,0.1,0,0,0,1,https://stackoverflow.com/questions/52987236/how-to-get-notifications-in-user-applications
Doc3483,0.5,0,0.38,0.12,0,0,0,0,0,0,0,https://stackoverflow.com/questions/52927338/compilation-failed-internal-compiler-error-stack-too-deep-try-using-fewer-vari
Doc3484,0.09,0.24,0.03,0,0,0.31,0.23,0.03,0,0.06,5,https://stackoverflow.com/questions/52896519/sawtooth-query-transaction-by-address
Doc3485,0,0,0,0,0,0,0,0,0,0.99,9,https://stackoverflow.com/questions/52835837/can-i-have-distributed-ledger-among-the-members-using-hyperledger-composer-and-f
Doc3486,0,0.21,0,0.25,0.17,0.21,0,0,0,0.16,3,https://stackoverflow.com/questions/52832901/free-online-smart-contract-server
Doc3487,0,0,0,0,0,0,0,0,0.08,0.92,9,https://stackoverflow.com/questions/52815651/is-it-necessary-of-deploying-a-hyperledger-composer-blockchain-business-network
Doc3488,0,0.23,0,0,0,0,0,0,0.1,0.66,9,https://stackoverflow.com/questions/52765661/privacy-issues-in-hyperleger-fabric
Doc3489,0,0.61,0,0,0,0,0,0.38,0,0,1,https://stackoverflow.com/questions/52758546/nonce-in-ethereum-mining
Doc3490,0,0,0,0,0.57,0,0,0,0.43,0,4,https://stackoverflow.com/questions/52735131/while-starting-business-network-in-hyper-ledger-composer-i-am-getting-below-erro
Doc3491,0,0,0,0,0,0.03,0,0,0.62,0.34,8,https://stackoverflow.com/questions/52732998/re-instantiating-updating-chaincode-in-hyperledger-fabric
